Date,Open,High,Low,Close,Volume,tick
45492.64583,81585.06,81587.76,80499.1,80604.65,0,SENSEX
45495.64583,80408.9,80800.92,80100.65,80502.08,0,SENSEX
45496.64583,80724.3,80766.41,79224.32,80429.04,0,SENSEX
45497.64583,80343.38,80519.58,79750.51,80148.88,0,SENSEX
45498.64583,79542.11,80143.1,79477.83,80039.8,0,SENSEX
45499.64583,80158.5,81427.18,80013.6,81332.72,0,SENSEX
45502.64583,81679.65,81908.43,81135.91,81355.84,0,SENSEX
45503.64583,81349.28,81815.27,81230.44,81455.4,0,SENSEX
45504.64583,81655.9,81828.04,81434.32,81741.34,0,SENSEX
45505.64583,81949.68,82129.49,81700.21,81867.55,0,SENSEX
45506.64583,81158.99,81345.6,80868.91,80981.95,0,SENSEX
45509.64583,78588.19,79780.61,78295.86,78759.4,0,SENSEX
45510.64583,78981.97,79852.08,78496.57,78593.07,0,SENSEX
45511.64583,79565.4,79639.2,79106.2,79468.01,0,SENSEX
45512.64583,79420.49,79626.92,78798.94,78886.22,0,SENSEX
45513.64583,79984.24,79984.24,79549.09,79705.91,0,SENSEX
45516.64583,79330.12,80106.18,79226.13,79648.92,0,SENSEX
45517.64583,79552.51,79692.55,78889.38,78956.03,0,SENSEX
45518.64583,79065.22,79228.94,78895.72,79105.88,0,SENSEX
45520.64583,79754.85,80518.21,79306.69,80436.84,0,SENSEX
45523.64583,80680.25,80724.4,80332.65,80424.68,0,SENSEX
45524.64583,80722.54,80942.96,80517.95,80802.86,0,SENSEX
45525.64583,80667.25,80952.83,80626.38,80905.3,0,SENSEX
45526.64583,81207.24,81236.45,80954.02,81053.19,0,SENSEX
45527.64583,81165.65,81231.49,80883.26,81086.21,0,SENSEX
45530.64583,81388.26,81824.27,81278.44,81698.11,0,SENSEX
45531.64583,81815.23,81919.11,81600.51,81711.76,0,SENSEX
45532.64583,81779.84,82039.26,81578.32,81785.56,0,SENSEX
45533.64583,81822.56,82285.83,81682.78,82134.61,0,SENSEX
45534.64583,82637.03,82637.03,82256.02,82365.77,0,SENSEX
45537.64583,82725.28,82725.28,82440.93,82559.84,0,SENSEX
45538.64583,82652.69,82675.06,82400.76,82555.44,0,SENSEX
45539.64583,81845.5,82408.54,81833.69,82352.64,0,SENSEX
45540.64583,82469.79,82617.49,82130.44,82201.16,0,SENSEX
45541.64583,82171.08,82254.79,80981.93,81183.93,0,SENSEX
45544.64583,80973.75,81653.36,80895.05,81559.54,0,SENSEX
45545.64583,81768.72,82196.55,81445.3,81921.29,0,SENSEX
45546.64583,81928.12,82134.95,81423.14,81523.16,0,SENSEX
45547.64583,81930.18,83116.19,81534.29,82962.71,0,SENSEX
45548.64583,83091.55,83092.93,82653.22,82890.94,0,SENSEX
45551.64583,82985.33,83184.34,82832.82,82988.78,0,SENSEX
45552.64583,83084.63,83152.41,82866.68,83079.66,0,SENSEX
45553.64583,83037.13,83326.38,82700.63,82948.23,0,SENSEX
45554.64583,83359.17,83773.61,83071.66,83184.8,0,SENSEX
45555.64583,83603.04,84694.46,83187.64,84544.31,0,SENSEX
45558.64583,84651.15,84980.53,84607.38,84928.61,0,SENSEX
45559.64583,84860.73,85163.23,84716.07,84914.04,0,SENSEX
45560.64583,84836.45,85247.42,84743.04,85169.87,0,SENSEX
45561.64583,85167.56,85930.43,85106.74,85836.12,0,SENSEX
45562.64583,85893.84,85978.25,85474.58,85571.85,0,SENSEX
45565.64583,85208.76,85359.65,84257.14,84299.78,0,SENSEX
45566.64583,84257.17,84648.4,84098.94,84266.29,0,SENSEX
45568.64583,83002.09,83752.81,82434.02,82497.1,0,SENSEX
45569.64583,82244.25,83368.32,81532.68,81688.45,0,SENSEX
45572.64583,81926.99,82137.77,80726.06,81050,0,SENSEX
45573.64583,80826.56,81763.28,80813.07,81634.81,0,SENSEX
45574.64583,81954.58,82319.21,81342.89,81467.1,0,SENSEX
45575.64583,81832.66,82002.84,81538.94,81611.41,0,SENSEX
45576.64583,81478.49,81671.38,81304.15,81381.36,0,SENSEX
45579.64583,81576.93,82072.17,81541.2,81973.05,0,SENSEX
45580.64583,82101.86,82300.44,81635.57,81820.12,0,SENSEX
45581.64583,81646.6,81932.15,81358.26,81501.36,0,SENSEX
45582.64583,81758.07,81781.4,80905.64,81006.61,0,SENSEX
45583.64583,80749.26,81391.15,80409.25,81224.75,0,SENSEX
45586.64583,81770.02,81770.02,80811.23,81151.27,0,SENSEX
45587.64583,81155.08,81504.24,80149.53,80220.72,0,SENSEX
45588.64583,79921.13,80646.31,79891.68,80081.98,0,SENSEX
45589.64583,80098.3,80259.82,79813.02,80065.16,0,SENSEX
45590.64583,80187.34,80253.19,79137.98,79402.29,0,SENSEX
45593.64583,79653.67,80539.81,79418.82,80005.04,0,SENSEX
45594.64583,80037.2,80450.48,79421.35,80369.03,0,SENSEX
45595.64583,79987.39,80017.9,79821.99,79942.18,0,SENSEX
45596.64583,80044.95,80044.95,79287.93,79389.06,0,SENSEX
45600.64583,79713.14,79713.14,78232.6,78782.24,0,SENSEX
45601.64583,78542.16,79523.13,78296.7,79476.63,0,SENSEX
45602.64583,79771.82,80569.73,79459.12,80378.13,0,SENSEX
45603.64583,80563.42,80563.42,79419.34,79541.79,0,SENSEX
45604.64583,79611.9,79807.26,79117.37,79486.32,0,SENSEX
45607.64583,79298.46,80102.14,79001.34,79496.15,0,SENSEX
45608.64583,79644.95,79820.98,78547.84,78675.18,0,SENSEX
45609.64583,78495.53,78690.02,77533.3,77690.95,0,SENSEX
45610.64583,77636.94,78055.52,77424.81,77580.31,0,SENSEX
45614.64583,77863.54,77886.97,76965.06,77339.01,0,SENSEX
45615.64583,77548,78451.65,77411.31,77578.38,0,SENSEX
45617.64583,77711.11,77711.11,76802.73,77155.79,0,SENSEX
45618.64583,77349.74,79218.19,77226.69,79117.11,0,SENSEX
45621.64583,80193.47,80473.08,79765.99,80109.85,0,SENSEX
45622.64583,80415.47,80482.36,79798.67,80004.06,0,SENSEX
45623.64583,80121.03,80511.15,79844.49,80234.08,0,SENSEX
45624.64583,80281.64,80447.4,78918.92,79043.74,0,SENSEX
45625.64583,79032.99,79923.9,79026.18,79802.79,0,SENSEX
45628.64583,79743.87,80337.82,79308.95,80248.08,0,SENSEX
45629.64583,79743.87,80949.1,80244.78,80845.75,0,SENSEX
45630.64583,81036.22,81245.39,80630.53,80956.33,0,SENSEX
45631.64583,81182.74,82317.74,80467.37,81765.86,0,SENSEX
45632.64583,81887.54,81925.91,81506.19,81709.12,0,SENSEX
45635.64583,81602.58,81783.28,81411.55,81508.46,0,SENSEX
45636.64583,81575.96,81726.34,81182.69,81510.05,0,SENSEX
45637.64583,81568.39,81742.37,81383.42,81526.14,0,SENSEX
45638.64583,81568,81680.97,81211.64,81289.96,0,SENSEX
45639.64583,81212.45,82213.92,80082.82,82133.12,0,SENSEX
45642.64583,82000.31,82116.44,81551.28,81748.57,0,SENSEX
45643.64583,81511.81,81613.64,80612.2,80684.45,0,SENSEX
45644.64583,80614.21,80868.02,80050.07,80182.2,0,SENSEX
45645.64583,79029.03,79516.17,79020.08,79218.05,0,SENSEX
45646.64583,79335.48,79587.15,77874.59,78041.59,0,SENSEX
45649.64583,78488.64,78918.12,78189.19,78540.17,0,SENSEX
45650.64583,78707.37,78877.36,78397.79,78472.87,0,SENSEX
45652.64583,78557.28,78898.37,78173.38,78472.48,0,SENSEX
45653.64583,78607.62,79043.15,78598.55,78699.07,0,SENSEX
45656.64583,78637.58,79092.7,78077.13,78248.13,0,SENSEX
45657.64583,77982.57,78305.34,77560.79,78139.01,0,SENSEX
45658.64583,78265.07,78756.49,77898.3,78507.41,0,SENSEX
45659.64583,78657.52,80032.87,78542.37,79943.71,0,SENSEX
45660.64583,80072.99,80072.99,79109.73,79223.11,0,SENSEX
45663.64583,79281.65,79532.67,77781.62,77964.99,0,SENSEX
45664.64583,78019.8,78452.74,77925.09,78199.11,0,SENSEX
45665.64583,78319.45,78319.45,77486.79,78148.49,0,SENSEX
45666.64583,78206.21,78206.21,77542.92,77620.21,0,SENSEX
45667.64583,77682.59,77919.7,77099.55,77378.91,0,SENSEX
45670.64583,76629.9,77128.35,76249.72,76330.01,0,SENSEX
45671.64583,76335.75,76835.61,76335.75,76499.63,0,SENSEX
45672.64583,76900.14,76991.05,76479.7,76724.08,0,SENSEX
45673.64583,77319.5,77319.5,76895.51,77042.82,0,SENSEX
45674.64583,77069.19,77069.19,76263.29,76619.33,0,SENSEX
45677.64583,76978.53,77318.94,76584.84,77073.44,0,SENSEX
45678.64583,77261.72,77337.36,75641.87,75838.36,0,SENSEX
45679.64583,76114.42,76463.13,75816.5,76404.99,0,SENSEX
45680.64583,76414.52,76743.54,76202.12,76520.38,0,SENSEX
45681.64583,76455.35,76985.95,76091.75,76190.46,0,SENSEX
45684.64583,75700.43,75925.72,75267.59,75366.17,0,SENSEX
45685.64583,75659,76512.96,75622.88,75901.41,0,SENSEX
45686.64583,76138.24,76599.73,75975.8,76532.96,0,SENSEX
45687.64583,76598.84,76962.88,76401.13,76759.81,0,SENSEX
45688.64583,76888.89,77605.96,76833.87,77500.57,0,SENSEX
45691.64583,77063.94,77260.37,76756.09,77186.74,0,SENSEX
45692.64583,77687.6,78658.59,77402.37,78583.81,0,SENSEX
45693.64583,78704.6,78735.41,78216.25,78271.28,0,SENSEX
45694.64583,78513.36,78551.66,77843.99,78058.16,0,SENSEX
45695.64583,78119.6,78356.98,77475.74,77860.19,0,SENSEX
45698.64583,77789.3,77849.58,77106.89,77311.8,0,SENSEX
45699.64583,77384.98,77387.28,76030.59,76293.6,0,SENSEX
45700.64583,76188.24,76459.72,75388.39,76171.08,0,SENSEX
45701.64583,76201.1,76764.53,76013.43,76138.97,0,SENSEX
45702.64583,76388.99,76483.06,75439.64,75939.21,0,SENSEX
45705.64583,75641.41,76041.96,75294.76,75996.86,0,SENSEX
45706.64583,76073.71,76091.69,75531.01,75967.39,0,SENSEX
45707.64583,75787.27,76338.58,75581.38,75939.18,0,SENSEX
45708.64583,75672.84,75794.15,75463.01,75735.96,0,SENSEX
45709.64583,75612.61,75748.72,75112.41,75311.06,0,SENSEX
45712.64583,74893.45,74907.04,74387.44,74454.41,0,SENSEX
45713.64583,74440.3,74785.08,74400.37,74602.12,0,SENSEX
45715.64583,74706.6,74834.09,74520.78,74612.43,0,SENSEX
45716.64583,74201.77,74282.43,73141.27,73198.1,0,SENSEX
45719.64583,73427.65,73649.72,72784.54,73085.94,0,SENSEX
45720.64583,72817.34,73033.18,72633.54,72989.93,0,SENSEX
45721.64583,73005.37,73933.8,72894.05,73730.23,0,SENSEX
45722.64583,74308.3,74390.8,73415.68,74340.09,0,SENSEX
45723.64583,74347.14,74586.43,74038.03,74332.58,0,SENSEX
45726.64583,74474.98,74741.25,74022.24,74115.17,0,SENSEX
45727.64583,73743.88,74195.17,73663.6,74102.32,0,SENSEX
45728.64583,74270.81,74392.15,73598.16,74029.76,0,SENSEX
45729.64583,74392.54,74401.11,73770.59,73828.91,0,SENSEX
45733.64583,73830.03,74376.35,73796.06,74169.95,0,SENSEX
45734.64583,74608.66,75385.76,74480.15,75301.26,0,SENSEX
45735.64583,75473.17,75568.38,75201.48,75449.05,0,SENSEX
45736.64583,75917.11,76456.25,75684.58,76348.06,0,SENSEX
45737.64583,76155,77041.94,76095.26,76905.51,0,SENSEX
45740.64583,77456.27,78107.23,77179.35,77984.38,0,SENSEX
45741.64583,78296.28,78741.69,77745.63,78017.19,0,SENSEX
45742.64583,78021.45,78167.87,77194.22,77288.5,0,SENSEX
45743.64583,77087.39,77747.46,77082.51,77606.43,0,SENSEX
45744.64583,77690.69,77766.7,77185.62,77414.92,0,SENSEX
45748.64583,76882.58,77487.05,75912.18,76024.51,0,SENSEX
45749.64583,76146.28,76680.35,76064.94,76617.44,0,SENSEX
45750.64583,75811.86,76493.74,75807.55,76295.36,0,SENSEX
45751.64583,76160.09,76258.12,75240.55,75364.69,0,SENSEX
45754.64583,71449.94,73403.99,71425.01,73137.9,0,SENSEX
45755.64583,74013.73,74859.39,73424.92,74227.08,0,SENSEX
45756.64583,74103.83,74103.83,73673.06,73847.15,0,SENSEX
45758.64583,74835.49,75467.33,74762.84,75157.26,0,SENSEX
45762.64583,76852.06,76907.63,76435.07,76734.89,0,SENSEX
45763.64583,76996.78,77110.23,76543.77,77044.29,0,SENSEX
45764.64583,76968.02,78616.77,76665.77,78553.2,0,SENSEX
45768.64583,78903.09,79635.05,78776.06,79408.5,0,SENSEX
45769.64583,79728.39,79824.3,79253.44,79595.59,0,SENSEX
45770.64583,80142.09,80254.55,79506.9,80116.49,0,SENSEX
45771.64583,80058.43,80173.92,79724.55,79801.43,0,SENSEX
45772.64583,79830.15,80130.66,78605.81,79212.53,0,SENSEX
45775.64583,79830.15,80321.88,79341.35,80218.37,0,SENSEX
45776.64583,80396.92,80661.31,80122.02,80288.38,0,SENSEX
45777.64583,80370.8,80525.61,79879.15,80242.24,0,SENSEX
45779.64583,80300.19,81177.93,80168.59,80501.99,0,SENSEX
45782.64583,80661.62,81049.03,80657.71,80796.84,0,SENSEX
45783.64583,80907.24,80981.58,80481.03,80641.07,0,SENSEX
45784.64583,79948.8,80844.63,79937.48,80746.78,0,SENSEX
45785.64583,80912.34,80927.99,79987.61,80334.81,0,SENSEX
45786.64583,78968.34,80032.93,78968.34,79454.47,0,SENSEX
45789.64583,80803.8,82495.97,80651.07,82429.9,0,SENSEX
45790.64583,82249.6,82572.81,81043.69,81148.22,0,SENSEX
45791.64583,81278.49,81691.87,80910.03,81330.56,0,SENSEX
45792.64583,81354.43,82718.14,80762.16,82530.74,0,SENSEX
45793.64583,82392.63,82514.81,82146.95,82330.59,0,SENSEX
45796.64583,82354.92,82424.1,81964.57,82059.42,0,SENSEX
45797.64583,82116.17,82250.42,81153.7,81186.44,0,SENSEX
45798.64583,81327.61,82021.64,81237.06,81596.63,0,SENSEX
45799.64583,81323.05,81323.24,80489.92,80951.99,0,SENSEX
45800.64583,80897,81905.17,80897,81721.08,0,SENSEX
45803.64583,81928.95,82492.24,81867.23,82176.45,0,SENSEX
45804.64583,82038.2,82410.52,81121.7,81551.63,0,SENSEX
45805.64583,81457.61,81613.36,81244.02,81312.32,0,SENSEX
45806.64583,81591.03,81816.89,81106.98,81633.02,0,SENSEX
45807.64583,81465.69,81698.21,81286.45,81451.01,0,SENSEX
45810.64583,81214.42,81474.26,80654.26,81373.75,0,SENSEX
45811.64583,81492.5,81774.23,80575.09,80737.51,0,SENSEX
45812.64583,80777.65,81087.29,80705.18,80998.25,0,SENSEX
45813.64583,81196.08,81911.13,80983.73,81442.04,0,SENSEX
45814.64583,81434.24,82299.89,81140.11,82188.99,0,SENSEX
45817.64583,82574.55,82669,82369.24,82445.21,0,SENSEX
45818.64583,82643.73,82680.79,82240.4,82391.72,0,SENSEX
45819.64583,82473.02,82783.51,82308.91,82515.14,0,SENSEX
45820.64583,82571.67,82661.04,81523.16,81691.98,0,SENSEX
45821.64583,80427.81,81238.68,80354.59,81118.6,0,SENSEX
45824.64583,81034.45,81865.82,81012.31,81796.15,0,SENSEX
45825.64583,81869.47,81890.15,81427.01,81583.3,0,SENSEX
45826.64583,81314.62,81858.97,81237.01,81444.66,0,SENSEX
45827.64583,81403.94,81583.94,81191.04,81361.87,0,SENSEX
45828.64583,81354.85,82494.49,81323.2,82408.17,0,SENSEX
45831.64583,81704.07,82169.67,81476.76,81896.79,0,SENSEX
45832.64583,82534.61,83018.16,81900.12,82055.11,0,SENSEX
45833.64583,82448.8,82815.91,82339.57,82755.51,0,SENSEX
45834.64583,82882.92,83812.09,82816.26,83755.87,0,SENSEX
45835.64583,83774.45,84089.35,83645.41,84058.9,0,SENSEX
45838.64583,84027.33,84099.53,83482.13,83606.46,0,SENSEX
45839.64583,83685.66,83874.29,83572.51,83697.29,0,SENSEX
45840.64583,83790.72,83935.01,83150.77,83409.69,0,SENSEX
45841.64583,83540.74,83850.09,83186.74,83239.47,0,SENSEX
45842.64583,83306.81,83477.86,83015.83,83432.89,0,SENSEX
45845.64583,83398.08,83516.82,83262.23,83442.5,0,SENSEX
45846.64583,83387.03,83812.31,83320.95,83712.51,0,SENSEX
45847.64583,83625.89,83781.36,83382.28,83536.08,0,SENSEX
45848.64583,83658.2,83742.28,83134.97,83190.28,0,SENSEX
45849.64583,82820.76,83040.74,82442.25,82500.47,0,SENSEX
45852.64583,82537.87,82537.87,82010.38,82253.46,0,SENSEX
45853.64583,82233.16,82743.62,82221.74,82570.91,0,SENSEX
45854.64583,82534.66,82784.75,82342.94,82634.48,0,SENSEX
45855.64583,82753.53,82757.09,82219.27,82259.24,0,SENSEX
45856.64583,82193.62,82334.75,81608.13,81757.73,0,SENSEX
45859.64583,81918.53,82274.03,81518.66,82200.34,0,SENSEX
45860.64583,82527.43,82538.17,82110.63,82186.81,0,SENSEX
45861.64583,82451.87,82786.43,82279.73,82726.64,0,SENSEX
45862.64583,82779.95,82784.24,82047.22,82184.17,0,SENSEX
45863.64583,82065.76,82069.51,81397.69,81463.09,0,SENSEX
45866.64583,81299.97,81557.41,80776.44,80891.02,0,SENSEX
45867.64583,80620.25,81429.88,80575.45,81337.95,0,SENSEX
45868.64583,81594.52,81618.96,81187.06,81481.86,0,SENSEX
45869.64583,80695.5,81803.27,80695.15,81185.58,0,SENSEX
45870.64583,81074.41,81317.51,80495.57,80599.91,0,SENSEX
45873.64583,80765.83,81093.19,80500.51,81018.72,0,SENSEX
45874.64583,80946.43,81010.49,80554.4,80710.25,0,SENSEX
45875.64583,80694.98,80834.43,80448.82,80543.99,0,SENSEX
45876.64583,80262.98,80737.55,79811.29,80623.26,0,SENSEX
45877.64583,80478.01,80550.4,79775.84,79857.79,0,SENSEX
45880.64583,79885.36,80636.05,79772.46,80604.08,0,SENSEX
45881.64583,80508.51,80997.67,80164.36,80235.59,0,SENSEX
45882.64583,80492.17,80683.74,80319,80539.91,0,SENSEX
45883.64583,80625.28,80751.18,80489.86,80597.66,0,SENSEX
45887.64583,81315.79,81765.77,81202.42,81273.75,0,SENSEX
45888.64583,81319.11,81755.88,81315.44,81644.39,0,SENSEX
45889.64583,81671.47,81985.62,81494.5,81857.84,0,SENSEX
45890.64583,82220.46,82231.17,81921.22,82000.71,0,SENSEX
45891.64583,81951.48,81993.61,81291.77,81306.85,0,SENSEX
45894.64583,81501.06,81799.06,81364.86,81635.91,0,SENSEX
45895.64583,81377.39,81450.28,80685.98,80786.54,0,SENSEX
45897.64583,80754.66,80775.71,80013.02,80080.57,0,SENSEX
45898.64583,80010.83,80310.74,79741.76,79809.65,0,SENSEX
45901.64583,79828.99,80406.84,79818.38,80364.49,0,SENSEX
45902.64583,80520.09,80761.14,80008.5,80157.88,0,SENSEX
45903.64583,80295.99,80671.28,80004.6,80567.71,0,SENSEX
45904.64583,81456.67,81456.67,80608.94,80718.01,0,SENSEX
45905.64583,81012.42,81036.56,80321.19,80710.76,0,SENSEX
45908.64583,80904.4,81171.38,80733.07,80787.3,0,SENSEX
45909.64583,81129.69,81181.37,80927.97,81101.32,0,SENSEX
45910.64583,81504.36,81643.88,81235.42,81425.15,0,SENSEX
45911.64583,81217.3,81642.22,81216.91,81548.73,0,SENSEX
45912.64583,81758.95,81992.85,81641.38,81904.7,0,SENSEX
45915.64583,81925.51,81998.51,81744.7,81785.74,0,SENSEX
45916.64583,81852.11,82443.48,81779.94,82380.69,0,SENSEX
45917.64583,82506.4,82741.95,82490.47,82693.71,0,SENSEX
45918.64583,83108.92,83141.21,82704.92,83013.96,0,SENSEX
45919.64583,82946.04,82978.63,82485.92,82626.23,0,SENSEX
45922.64583,82151.07,82583.16,81997.29,82159.97,0,SENSEX
45923.64583,82147.37,82370.38,81776.53,82102.1,0,SENSEX
45924.64583,82147.37,82045.47,81607.84,81715.63,0,SENSEX
45925.64583,81574.31,81840.73,81092.89,81159.68,0,SENSEX
45926.64583,80956.01,81033.09,80332.41,80426.46,0,SENSEX
45929.64583,80588.77,80851.38,80248.84,80364.94,0,SENSEX
45930.64583,80541.77,80677.82,80201.15,80267.62,0,SENSEX
45931.64583,80173.24,81068.43,80159.9,80983.31,0,SENSEX
45933.64583,80684.14,81251.99,80649.57,81207.17,0,SENSEX
45936.64583,81274.79,81846.42,81155.88,81790.12,0,SENSEX
45937.64583,81883.95,82309.56,81787.48,81926.75,0,SENSEX
45938.64583,81899.51,82257.74,81646.08,81773.66,0,SENSEX
45939.64583,81900,82247.73,81667.68,82172.1,0,SENSEX
45940.64583,82075.45,82654.11,82072.93,82500.82,0,SENSEX
45943.64583,82049.16,82438.5,82043.14,82327.05,0,SENSEX
45944.64583,82404.54,82573.37,81781.62,82029.98,0,SENSEX
45945.64583,82197.25,82727.02,82084.37,82605.43,0,SENSEX
45946.64583,82794.79,83615.48,82791.35,83467.66,0,SENSEX
45947.64583,83331.78,84172.24,83206.08,83952.19,0,SENSEX
45950.64583,84269.3,84656.56,84196.79,84363.37,0,SENSEX
45953.64583,85154.15,85290.06,84445.25,84556.4,0,SENSEX
45954.64583,84667.23,84707.44,83957.15,84211.88,0,SENSEX
45957.64583,84297.39,84932.08,84294.2,84778.84,0,SENSEX
45958.64583,84625.71,84986.94,84219.39,84628.16,0,SENSEX
45959.64583,84663.68,85105.83,84638.68,84997.13,0,SENSEX
45960.64583,84750.9,84906.95,84312.65,84404.46,0,SENSEX
45961.64583,84379.79,84712.79,83905.66,83938.71,0,SENSEX
45964.64583,83835.1,84127,83609.54,83978.49,0,SENSEX
45965.64583,84000.64,84068.01,83412.77,83459.15,0,SENSEX
45967.64583,83516.69,83846.35,83237.65,83311.01,0,SENSEX
45968.64583,83150.15,83390.11,82670.95,83216.28,0,SENSEX
45971.64583,83198.2,83754.49,83197.67,83535.35,0,SENSEX
45972.64583,83671.52,83936.47,83124.03,83871.32,0,SENSEX
45973.64583,84238.86,84652.01,84166.75,84466.51,0,SENSEX
45974.64583,84525.89,84919.43,84253.05,84478.67,0,SENSEX
45975.64583,84060.14,84697.87,84029.32,84562.78,0,SENSEX
45978.64583,84700.5,84988.09,84581.08,84950.95,0,SENSEX
45979.64583,85042.37,85042.41,84558.36,84673.02,0,SENSEX
45980.64583,84643.78,85236.77,84525.98,85186.47,0,SENSEX
45981.64583,85470.92,85801.7,85201.22,85632.68,0,SENSEX
45982.64583,85347.4,85609.4,85187.84,85231.92,0,SENSEX
45985.64583,85320.04,85473.47,84710.11,84900.71,0,SENSEX
45986.64583,85008.93,85110.24,84536.73,84587.01,0,SENSEX
45987.64583,84503.44,85644.19,84478.13,85609.51,0,SENSEX
45988.64583,85745.05,86055.86,85473.85,85720.38,0,SENSEX
45989.64583,85791.55,85969.89,85577.82,85706.67,0,SENSEX
45992.64583,86065.92,86159.02,85489.65,85641.9,0,SENSEX
45993.64583,85325.51,85553.51,85053,85138.27,0,SENSEX
45994.64583,85150.64,85269.68,84763.64,85106.81,0,SENSEX
45995.64583,84987.56,85487.21,84949.98,85265.32,0,SENSEX
45996.64583,85125.48,85796.72,85078.12,85712.37,0,SENSEX
45999.64583,85624.84,85722.97,84875.59,85102.69,0,SENSEX
46000.64583,84742.87,84947.89,84382.96,84666.28,0,SENSEX
46001.64583,84607.49,85020.34,84313.62,84391.27,0,SENSEX
46002.64583,84456.75,84906.93,84150.19,84818.13,0,SENSEX
46003.64583,85051.03,85320.82,84956.74,85267.66,0,SENSEX
46006.64583,84891.75,85278.63,84840.32,85213.36,0,SENSEX
46007.64583,85025.61,85059.96,84620.61,84679.86,0,SENSEX
46008.64583,84856.26,84889.45,84415.98,84559.65,0,SENSEX
46009.64583,84518.33,84780.19,84238.43,84481.81,0,SENSEX
46010.64583,84756.79,85067.5,84734.96,84929.36,0,SENSEX
46013.64583,85145.9,85601.33,85145.86,85567.48,0,SENSEX
46014.64583,85690.1,85704.93,85342.99,85524.84,0,SENSEX
46015.64583,85533.11,85738.18,85342.19,85408.7,0,SENSEX
46017.64583,85225.28,85378.51,84937.82,85041.45,0,SENSEX
46020.64583,85004.75,85250,84637.86,84695.54,0,SENSEX
46021.64583,84600.99,84806.99,84470.94,84675.08,0,SENSEX
46022.64583,84793.58,85437.17,84705.57,85220.6,0,SENSEX
46023.64583,85255.55,85451.7,85101.52,85188.6,0,SENSEX
46024.64583,85259.36,85812.27,85068.88,85762.01,0,SENSEX
46027.64583,85640.05,85883.5,85315.33,85439.62,0,SENSEX
46028.64583,85331.14,85397.78,84900.1,85063.34,0,SENSEX
46029.64583,84620.4,85075.99,84617.49,84961.14,0,SENSEX
46030.64583,84778.02,84965.27,84110.1,84180.96,0,SENSEX
46031.64583,84022.09,84406.22,83402.28,83576.24,0,SENSEX
46034.64583,83435.31,83962.33,82861.07,83878.17,0,SENSEX
46035.64583,84079.32,84258.03,83262.79,83627.69,0,SENSEX
46036.64583,83358.54,83809.98,83185.2,83382.71,0,SENSEX
46038.64583,83670.79,84134.97,83456.5,83570.35,0,SENSEX
46041.64583,83494.49,83539.93,82898.31,83246.18,0,SENSEX
46042.64583,83207.38,83254.28,82010.58,82180.47,0,SENSEX
46043.64583,81794.65,82407.05,81124.45,81909.63,0,SENSEX
46044.64583,82459.66,82783.18,81874.39,82307.37,0,SENSEX
46045.64583,82335.94,82516.27,81471.82,81537.7,0,SENSEX
46049.64583,81436.79,82084.92,81088.59,81857.48,0,SENSEX
46050.64583,81892.36,82503.97,81814.75,82344.68,0,SENSEX
46051.64583,82368.96,82689.96,81707.94,82566.37,0,SENSEX
46052.64583,81947.31,82430.82,81941.03,82269.78,0,SENSEX
46055.64583,80555.68,81732.25,80387.25,81666.46,0,SENSEX
46056.64583,85323.2,85871.73,83501.22,83739.13,0,SENSEX
46057.64583,83252.06,83947.53,83119.95,83817.69,0,SENSEX
46058.64583,83757.54,83784.17,83151.62,83313.93,0,SENSEX
46059.64583,83249.32,83612.12,82925.35,83580.4,0,SENSEX
46062.64583,84177.51,84314.68,83860.42,84065.75,0,SENSEX
46063.64583,84210,84482.95,84063.47,84273.92,0,SENSEX
46064.64583,84339.15,84487.34,84081.25,84233.64,0,SENSEX
46065.64583,83968.43,84061.62,83516.67,83674.92,0,SENSEX
46066.64583,82902.73,83079.7,82534.55,82626.76,0,SENSEX
46069.64583,82480.4,83333.49,82276.95,83277.15,0,SENSEX
46070.64583,83197.67,83598,82987.43,83450.96,0,SENSEX
46071.64583,83553.59,83770.05,83163.62,83734.25,0,SENSEX
46072.64583,83969.82,83979.36,82264.2,82498.14,0,SENSEX
46073.64583,82272.49,83132.08,82206.21,82814.71,0,SENSEX
46076.64583,82906.83,83486.15,82906.83,83294.66,0,SENSEX
46077.64583,83052.54,83079.51,81934.73,82225.92,0,SENSEX
46078.64583,82530.12,82957.91,82132.63,82276.07,0,SENSEX
46079.64583,82418.78,82579.16,81970.47,82248.61,0,SENSEX
46080.64583,82220.48,82246.17,81159.15,81287.19,0,SENSEX
46083.64583,78543.73,80632.55,78543.73,80238.85,0,SENSEX
46085.64583,78528.82,79527.41,78443.2,79116.19,0,SENSEX
46086.64583,79530.48,80303.83,79201.69,80015.9,0,SENSEX
46087.64583,79658.99,79753.03,78812.18,78918.9,0,SENSEX
46090.64583,77056.75,77711.35,76424.55,77566.16,0,SENSEX
46091.64583,78375.73,78526.25,77745.47,78205.98,0,SENSEX
46092.64583,78238.91,78324.37,76759.26,76863.71,0,SENSEX
46093.64583,76369.65,76681.71,75871.18,76034.42,0,SENSEX
46094.64583,75444.22,75576.2,74454.6,74563.92,0,SENSEX
46097.64583,74415.79,75805.27,73949.76,75502.85,0,SENSEX
46098.64583,75826.68,76304.26,75324.73,76070.84,0,SENSEX
46099.64583,76367.55,77000.22,76187.92,76704.13,0,SENSEX
46100.64583,74750.92,75354.18,73950.95,74207.24,0,SENSEX
